P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data     6/09/2019  re-evaluated data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peakarea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filename,position (mm),sample surface,validity,E-gain,E-offset,F-slope,F-offset,cps,MSE,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Zr,Sb,Ba,La,Ce,Pr,Nd,Sm,Yb,Hf,Ta,Pb,Bi,Mo inc,Mo coh,Dt
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000454.spe,525.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,270069,1.52,126,770,0,744,8345,1217,2678,125210,1222,183,208,210,30242,840,540,51,138,199,146,966,5736,637,31349,1115,755,32,0,31,44,34,144,838,0,187,40,582,197653,53596,0.421
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000455.spe,526.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,260608,1.35,171,752,0,623,8128,1181,3080,89728,1320,112,184,298,30674,1130,426,140,0,246,46,820,6097,991,26723,1253,533,98,0,25,18,79,160,172,0,258,0,313,199582,52738,0.416
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000456.spe,527.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,258111,1.41,144,728,0,588,8247,1199,2911,91292,1905,149,258,235,33934,966,412,373,0,271,49,840,5822,579,28147,1185,692,78,0,0,9,106,239,419,0,343,139,335,195760,53122,0.413
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000457.spe,528.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,271851,1.39,81,572,0,607,7997,1269,2743,112346,1302,107,234,303,40360,974,516,205,0,404,57,927,5977,1037,29132,1676,668,160,0,45,0,0,196,396,0,0,115,591,201772,54053,0.423
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000458.spe,529.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,272282,1.35,148,507,0,559,8108,1238,3126,93818,1474,140,413,275,42780,929,457,241,984,34,132,711,5840,1062,22514,2061,589,142,0,0,6,126,202,298,0,292,230,509,206179,53737,0.425
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000459.spe,530.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,264329,1.46,117,446,0,583,8563,1261,2725,146499,2102,136,159,223,38932,997,636,119,45,316,343,1018,5272,722,22913,1982,774,0,0,92,97,98,167,404,76,90,15,545,192465,52402,0.41
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000460.spe,531.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,243551,1.46,130,572,0,627,8382,1432,2630,164023,1170,120,165,238,34396,890,409,67,695,442,238,973,4734,680,28234,980,977,37,0,58,6,28,99,578,71,453,0,406,174553,50089,0.388
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000461.spe,532.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,242967,1.41,144,493,0,553,8380,1361,2145,182634,1067,53,227,221,30114,734,621,91,187,87,116,918,4773,670,32327,907,1065,28,0,23,75,0,296,576,74,0,79,528,170780,51562,0.386
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000462.spe,533.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,260149,1.53,120,244,0,503,8196,1310,2248,233659,1002,123,174,211,30911,683,401,165,25,171,0,765,5729,374,34339,1590,1454,21,0,25,48,21,43,781,0,159,137,367,172910,52278,0.396
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000463.spe,534.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,256969,1.53,133,268,0,437,8169,1284,2057,200779,2344,184,107,198,33929,751,420,141,0,307,72,707,6260,728,33819,1687,1094,0,0,44,0,0,13,483,0,10,103,558,175618,51473,0.396
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000464.spe,535.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,256816,1.44,130,388,0,511,7916,1345,2010,213580,1573,138,180,199,30239,701,397,300,0,42,239,825,5794,517,32198,931,1421,39,0,22,41,51,145,661,84,34,0,394,176718,51549,0.398
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000465.spe,536.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,266367,1.49,169,416,0,477,7856,1353,2095,215994,1176,140,197,175,38569,770,475,40,382,85,0,736,5502,688,34239,1524,1415,0,0,0,8,37,110,364,0,121,165,551,177680,52404,0.404
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000466.spe,537.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,264259,1.46,162,366,0,608,7725,1332,2121,210276,1773,170,202,121,47891,862,659,57,0,281,371,713,5213,1116,33337,1452,1416,51,0,0,9,0,129,450,20,0,0,493,176757,53027,0.402
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000467.spe,538.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,247445,1.41,132,428,0,494,6889,1462,1672,171509,785,105,96,367,40269,867,431,170,148,55,128,810,4769,750,31257,1117,1110,127,0,0,14,15,216,263,15,0,0,286,177664,52197,0.394
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000468.spe,539.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,239006,1.34,90,363,0,487,7116,1498,1955,171817,856,106,175,393,40292,1056,531,202,233,250,113,885,5516,498,25139,2206,1089,58,0,17,0,9,141,94,0,96,91,584,173949,48112,0.386
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000469.spe,540.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,230863,1.34,138,573,0,527,6222,1351,1735,109841,1177,108,185,197,46934,976,408,155,115,61,138,762,5591,765,23138,2511,648,72,33,8,14,90,143,255,21,0,68,282,180479,49796,0.386
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000470.spe,541.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,257425,1.62,155,659,0,749,7625,1444,2240,161008,1840,130,130,192,56578,1050,364,173,0,280,0,770,6087,643,25594,2144,922,107,0,21,38,33,120,546,0,74,176,357,184592,50006,0.401
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000471.spe,542.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,236539,1.39,138,397,0,664,7134,1522,2275,148528,1487,89,173,167,47842,835,294,274,278,275,0,645,5687,750,24065,1974,858,16,0,68,24,0,119,238,0,361,180,543,177788,47712,0.383
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000472.spe,543.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,249001,1.42,105,461,0,696,8095,1531,2758,141094,1713,139,241,199,52047,840,470,443,0,269,246,853,5945,489,29726,1967,843,85,0,0,61,73,132,402,32,0,0,537,181120,49587,0.393
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000473.spe,544.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,268316,1.63,129,637,0,677,8571,1440,2862,198439,1518,166,120,174,52472,900,439,43,0,376,344,877,5581,896,34717,1977,1254,41,0,0,27,39,203,413,0,0,0,712,181054,53003,0.404
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000474.spe,545.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,236452,1.51,101,499,0,517,7141,1532,2351,222857,1344,124,155,128,33708,784,347,44,37,89,259,759,4677,687,36414,923,1390,23,0,22,64,12,62,432,0,58,0,462,164686,48887,0.375
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000475.spe,546.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,210775,1.45,121,792,0,501,7628,1559,3215,178425,1835,126,207,172,41358,749,348,368,0,270,0,755,5212,879,27362,499,1058,82,0,7,66,21,129,387,0,339,230,396,153142,43230,0.348
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000476.spe,547.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,205134,1.45,110,807,0,501,7374,1569,2316,211491,1816,103,121,135,34514,615,308,27,0,122,6,635,4852,356,24736,946,1295,0,0,26,64,11,144,400,24,141,252,436,145152,42968,0.34
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000477.spe,548.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,246604,1.51,117,829,0,628,7434,1351,2404,176365,1998,103,240,246,46962,892,408,157,35,38,67,628,5497,692,31436,1716,1161,114,0,0,0,40,127,361,0,157,67,367,173494,50542,0.387
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000478.spe,549.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,247111,1.42,51,1196,0,598,7557,1225,3335,81121,3072,118,168,251,49458,900,288,306,459,117,0,833,6254,920,24489,2209,508,76,0,51,63,43,208,295,0,196,213,591,191576,50994,0.398
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000479.spe,550.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,247666,1.37,125,1239,0,617,7616,1155,3594,84351,4771,214,231,274,48808,1018,588,286,225,499,0,1243,5925,1128,20695,1999,533,172,0,24,70,113,347,199,72,88,210,513,191904,51767,0.399
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000480.spe,551.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,246516,1.5,102,765,0,665,7845,1194,2978,94500,2408,189,203,295,62557,1029,506,259,405,283,271,859,5739,1231,24327,1647,582,194,0,17,20,98,267,11,0,368,0,551,184218,50807,0.393
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000481.spe,552.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,239432,1.55,141,740,0,843,7720,1329,2565,95387,2442,178,234,226,66887,795,481,201,0,203,95,1048,4760,1009,25504,2315,669,94,0,39,40,34,233,339,0,17,0,475,177072,51160,0.386
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000482.spe,553.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,250106,1.48,76,857,0,749,8704,1229,2530,103586,1470,135,228,182,63936,723,425,444,75,313,0,896,4928,889,25612,2092,672,123,0,0,63,52,204,459,0,14,385,697,182691,53705,0.396
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000483.spe,554.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,265648,1.46,48,582,0,692,8327,1230,3063,127535,1793,113,231,278,57231,828,454,94,0,14,0,888,5635,1358,21677,2040,720,123,0,27,17,42,194,280,0,0,263,415,191938,53485,0.409
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000484.spe,555.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,257818,1.42,79,664,12,702,8138,1282,2865,69381,2433,229,303,281,59613,782,505,260,330,527,46,888,5734,1295,20004,1703,438,68,0,6,0,77,181,434,0,250,207,735,197350,53035,0.409
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000485.spe,556.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,261554,1.4,119,922,0,721,7760,1258,3256,63125,2009,141,193,242,64503,991,348,332,0,305,0,728,5479,1221,23717,2318,317,152,0,87,24,0,245,161,0,584,450,701,199817,53828,0.413
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000486.spe,557.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,269003,1.57,140,799,0,755,8541,1192,2699,98040,2356,184,166,224,66739,842,417,341,196,400,0,899,5248,912,24801,2427,559,55,0,51,24,0,198,296,0,324,291,528,198798,53657,0.417
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000487.spe,558.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,246867,1.41,56,744,0,673,7045,1293,2555,81493,1940,116,204,209,53040,1001,457,133,538,456,195,1066,4718,1109,20232,1930,521,110,0,23,82,46,156,396,0,356,0,514,196429,52351,0.402
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000488.spe,559.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,232660,1.38,88,1194,0,717,7252,1304,2547,100245,1311,215,240,209,51826,929,311,181,25,386,0,847,4439,1047,21294,1774,545,105,0,0,0,58,219,510,0,565,248,531,179446,49260,0.386
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000489.spe,560.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,226158,1.42,85,1111,0,761,7016,1374,2671,123223,1714,133,234,218,67210,735,425,224,0,212,186,898,4637,908,26590,1085,674,130,0,48,52,31,199,526,0,81,240,692,161325,47634,0.37
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000490.spe,561.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,223562,1.53,168,1701,0,854,7126,1173,3031,140300,1380,163,155,159,54330,960,214,182,199,277,0,887,3839,475,24095,3822,850,74,0,54,0,0,209,325,0,107,329,436,158264,48415,0.37
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000491.spe,562.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,220873,1.68,94,1382,0,643,6249,1241,2421,129437,1626,250,185,214,39440,934,361,227,378,537,76,490,4113,424,27589,1400,790,141,0,0,22,96,163,228,0,162,168,459,165405,50558,0.371
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000492.spe,563.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,249807,1.64,115,1619,0,562,6992,1285,2691,193731,2007,173,188,191,37601,724,181,113,0,0,170,701,4217,978,37248,2359,1279,41,0,78,78,0,132,922,0,357,0,300,169739,52625,0.39
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000493.spe,564.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,238215,1.45,88,1330,0,495,6626,1390,2797,184231,2275,60,233,233,37479,811,290,392,17,37,0,768,4223,725,32841,1695,1207,114,0,66,31,6,230,779,13,357,279,314,170101,49832,0.379
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000494.spe,565.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,205353,1.59,125,1532,0,516,5845,1657,2057,216385,1415,11,126,202,30446,733,265,146,200,121,269,920,3375,668,24227,734,1349,79,0,0,74,30,189,505,25,255,204,610,145512,43667,0.344
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000495.spe,566.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,181014,1.56,124,620,0,421,5445,1370,1743,209022,674,98,107,126,20713,536,284,80,0,0,0,592,2506,333,25836,547,1301,59,0,0,34,39,109,483,0,16,98,113,130459,42965,0.323
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000496.spe,567.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,231024,1.57,113,572,0,451,7852,1306,2606,297297,1714,113,420,380,28426,644,570,88,0,59,0,813,3359,328,34273,789,1912,65,0,0,51,71,116,949,0,39,162,392,142055,48762,0.359
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000497.spe,568.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,226725,1.73,132,608,0,540,8171,1467,2639,298590,1034,171,792,131,26904,725,614,139,0,62,332,953,3295,553,36293,300,1733,92,0,0,53,26,101,906,11,0,0,394,134332,49673,0.352
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000498.spe,569.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,215860,1.55,73,837,0,405,8572,1459,3155,216834,1127,175,1028,196,23235,663,476,445,0,113,60,824,3189,645,37781,479,1339,116,0,0,20,46,170,759,57,373,0,390,138935,51151,0.353
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000499.spe,570.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,221408,1.51,73,497,0,606,9410,1548,1788,173744,791,179,528,172,19825,776,515,245,15,262,18,989,4011,497,37020,676,1092,61,0,0,11,31,132,524,157,0,136,351,152511,51595,0.364
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000500.spe,571.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,226013,1.42,137,811,0,811,10874,1396,2685,134025,2009,84,213,246,29044,793,568,172,0,193,44,1142,4544,617,37336,1385,810,0,0,51,111,14,255,568,89,96,215,458,157929,52464,0.372
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000501.spe,572.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,226812,1.42,99,982,0,578,9337,1433,2254,146897,1608,174,113,183,27178,761,508,218,41,125,0,1126,4603,397,38227,1337,847,28,0,36,50,68,112,477,27,293,208,315,160535,51564,0.373
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000502.spe,573.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,247424,1.43,90,1402,0,576,8758,1398,2923,104042,1447,158,196,257,40707,871,473,246,727,103,294,1113,5373,356,33956,1691,623,145,0,0,13,78,203,329,0,180,42,629,182017,53473,0.396
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000503.spe,574.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,247885,1.49,163,1948,0,704,7953,1510,3405,127452,3629,195,169,415,50496,860,535,192,711,0,188,793,4652,939,31204,1703,808,133,0,45,0,0,171,243,0,281,36,383,177208,52912,0.393
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000504.spe,575.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,258112,1.64,143,2047,0,692,7871,1463,3361,182556,2083,131,192,203,46588,874,609,334,61,56,0,732,4223,849,34534,2099,1255,96,0,27,81,65,108,697,0,0,51,605,175740,54548,0.398
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000505.spe,576.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,284573,1.66,150,1615,0,577,8794,1093,3963,214881,2195,82,176,238,40415,857,334,299,0,460,308,888,4904,1056,30478,2499,1286,95,0,53,59,22,139,797,0,0,0,490,191486,55239,0.421
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000506.spe,577.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,205102,1.34,138,2096,0,490,6038,1201,3494,70626,3272,202,215,396,33566,787,320,393,0,308,0,741,3894,1508,16154,1965,426,93,0,40,64,135,99,594,0,0,193,445,171537,46102,0.37
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000507.spe,578.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,209457,1.43,99,1921,0,453,4956,1125,3805,61400,2377,158,216,332,33915,826,334,224,0,113,0,711,3448,1429,12081,2954,365,223,0,0,80,82,192,351,0,42,237,348,175518,47455,0.376
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000508.spe,579.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,235537,1.44,102,2099,0,420,5298,1072,3181,62082,3426,209,154,288,37691,1052,403,293,230,232,0,653,3961,1707,14587,3957,348,0,31,81,0,107,189,96,0,504,186,488,191667,50998,0.399
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000509.spe,580.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,247855,1.41,90,2165,0,524,6308,1164,4332,65612,2649,143,254,236,44076,1075,364,365,778,509,0,888,3993,1355,16255,4673,392,183,0,0,32,78,214,79,0,467,302,563,194311,51358,0.407
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000510.spe,581.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,237620,1.46,155,2053,0,454,6625,1284,4173,98136,2772,34,250,235,34365,817,322,148,502,493,0,711,4253,1561,20400,3277,586,164,0,69,32,0,158,675,0,269,157,477,183613,50381,0.395
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000511.spe,582.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,240548,1.53,89,1780,0,390,5798,1237,4363,83315,3383,19,220,159,33430,944,556,302,478,526,7,1015,4397,1502,20648,2362,484,138,0,60,81,5,202,461,0,8,233,632,190276,51454,0.4
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000512.spe,583.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,254599,1.35,82,1560,0,406,6528,1210,3648,78324,2926,160,241,211,37213,1027,468,246,151,333,46,695,5200,1579,19018,3329,440,201,0,0,53,100,215,506,0,0,119,611,198975,52761,0.412
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000513.spe,584.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,249730,1.43,96,1884,0,460,12364,1201,4530,85280,3239,76,224,250,39492,857,348,499,258,516,70,786,5113,1502,21401,3890,470,221,0,15,32,40,279,586,0,160,115,601,189925,51800,0.406
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000514.spe,585.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,235411,1.36,167,1204,50,479,8012,1361,3967,83054,2572,169,301,231,35150,963,340,542,13,125,12,684,4602,1341,24069,2195,559,136,0,0,15,68,147,196,0,491,60,333,183580,50630,0.396
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000515.spe,586.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,241461,1.43,128,1000,0,441,6874,1295,3027,82739,2095,58,238,285,35227,776,247,349,0,331,230,997,4386,1173,27527,2353,518,57,0,69,12,0,253,564,0,416,0,311,187755,52375,0.402
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000516.spe,587.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,248010,1.52,119,1087,33,401,6813,1190,3186,55374,2841,68,214,332,39417,968,446,606,1016,238,0,1121,4598,1349,19947,3213,333,93,0,34,16,19,262,384,0,345,233,520,196790,52294,0.41
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000517.spe,588.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,253777,1.43,95,922,58,421,6900,1239,3838,47619,6506,81,207,403,40252,818,685,368,523,298,149,882,4643,2090,15576,5741,369,70,0,102,57,48,218,532,0,0,85,329,200417,53072,0.416
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000518.spe,589.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,256063,1.39,177,881,0,470,7650,1258,3736,46244,3163,159,300,304,41800,1074,532,371,1012,599,22,1173,4835,2120,16205,4662,253,131,0,0,47,126,191,382,0,232,173,827,200303,53164,0.419
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000519.spe,590.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,256736,1.5,138,920,0,515,7119,1221,3762,57711,3941,139,312,467,43826,1023,589,252,180,383,257,834,4767,1735,19126,4104,337,209,41,94,58,49,286,394,0,402,48,444,198534,52146,0.417
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000520.spe,591.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,263312,1.43,93,1022,32,548,6899,1195,4500,74098,3354,123,282,310,44095,1077,405,428,193,279,0,807,4623,2485,21101,3363,411,152,0,23,17,63,146,359,0,173,218,460,199371,54357,0.421
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000521.spe,592.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,276033,1.44,203,768,0,506,6983,1160,3976,86343,4162,182,242,293,50431,1021,428,370,0,474,41,675,5284,2020,21211,3196,537,177,0,0,49,35,173,327,0,38,151,541,206999,53455,0.43
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000522.spe,593.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,277842,1.54,114,768,0,536,7795,1230,3846,68609,4694,159,235,415,53326,1204,532,413,0,547,0,872,5375,1892,19387,2596,412,196,0,43,50,23,231,105,0,45,266,480,209932,54569,0.432
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000523.spe,594.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,275232,1.4,132,698,0,576,8471,1343,3691,82521,4151,189,294,417,54968,1032,372,405,322,293,202,939,5545,2010,23349,2978,491,165,0,0,0,41,152,266,0,376,0,459,205995,53658,0.429
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000524.spe,595.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,279617,1.35,159,845,0,550,7541,1196,3576,91504,4042,233,221,277,49321,951,374,341,466,389,283,814,5771,1894,24837,2432,546,148,0,64,39,27,243,195,0,469,0,488,208105,54101,0.432
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000525.spe,596.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,263400,1.39,81,758,0,515,7302,1239,4093,59980,3169,183,264,323,52650,1055,667,247,171,182,280,695,5844,1680,22992,3070,384,171,0,16,0,15,240,272,0,556,0,457,202283,52125,0.418
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000526.spe,597.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,260836,1.45,128,873,0,566,8185,1180,4366,69766,3216,115,343,312,53908,971,614,266,0,61,0,772,5601,1726,29280,1906,422,294,0,0,85,82,193,363,0,0,159,380,193871,52381,0.414
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000527.spe,598.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,259763,1.63,100,1020,0,600,8125,1224,4641,93552,3148,197,1333,340,49722,1052,615,420,368,283,15,966,5078,1467,37363,2274,544,195,0,0,76,99,133,299,55,94,192,602,185804,53866,0.412
P:\carob\llr\Data\2019\2019rc0086 N. Forster\TIN2_XRF\XRF data\L000528.spe,599.15,NaN,1,0.010509,-0.018814,0.009112,0.078997,263066,1.53,87,992,0,541,7607,1268,4083,114148,2624,122,1651,229,49285,933,445,291,418,228,151,853,4578,1472,36032,2504,711,125,0,40,53,28,205,495,0,119,414,502,188301,52891,0.412
